Kernel, 1, 2, 4, 8, 16, 32, 64, 128, 256, 512, 1024, 2048, 4096, 8192, 16384, 32768, 65536, 131072, 262144, 524288, 1048576, 2097152, 4194304, 8388608, 16777216, 33554432
0, 0.05244, 0.04895, 0.04921, 0.04702, 0.04778, 0.05298, 0.05264, 0.07282, 0.05632, 0.43126, 0.44189, 0.44389, 0.43143, 0.40911, 0.42079, 0.43444, 0.42640, 0.80066, 0.84612, 0.99202, 1.24030, 1.71756, 2.61397, 3.96061, -1.00000, -1.00000
1, 0.04672, 0.05249, 0.05263, 0.05007, 0.04806, 0.04840, 0.05273, 0.04766, 0.04773, 0.42445, 0.42286, 0.40877, 0.41159, 0.41150, 0.39827, 0.41602, 0.42110, 0.78342, 0.81572, 0.90250, 1.02424, 1.29796, 1.91057, 3.09212, -1.00000, -1.00000
2, 0.04423, 0.05907, 0.06508, 0.04718, 0.05453, 0.06901, 0.06573, 0.04866, 0.04747, 0.40985, 0.40438, 0.39635, 0.43329, 0.40286, 0.39108, 0.40879, 0.39953, 0.74902, 0.78146, 0.85490, 0.98640, 1.23497, 1.72346, 2.64196, -1.00000, -1.00000
3, 0.04415, 0.04799, 0.04680, 0.04703, 0.05184, 0.04801, 0.04732, 0.04931, 0.04646, 0.04695, 0.38074, 0.37945, 0.39802, 0.38412, 0.38318, 0.39146, 0.40882, 0.43442, 0.44898, 0.80953, 0.87748, 1.01097, 1.29679, 1.80067, 2.83849, -1.00000
4, 0.05546, 0.06832, 0.07063, 0.06328, 0.05431, 0.05878, 0.05440, 0.05645, 0.05637, 0.05603, 0.42496, 0.41258, 0.41701, 0.41590, 0.41607, 0.41249, 0.42110, 0.46251, 0.47683, 0.86687, 0.94306, 1.04527, 1.28292, 1.77116, 2.76797, -1.00000
5, 0.05329, 0.05473, 0.05493, 0.05992, 0.07094, 0.07413, 0.06735, 0.07217, 0.06291, 0.07272, 0.42019, 0.42036, 0.41791, 0.41626, 0.40873, 0.42460, 0.41521, 0.44199, 0.45940, 0.83072, 0.90504, 1.03638, 1.28296, 1.76358, 2.66825, -1.00000
6, 0.05660, 0.05646, 0.05734, 0.05454, 0.05985, 0.05496, 0.05413, 0.05298, 0.05275, 0.05745, 0.39718, 0.42027, 0.41161, 0.39762, 0.39205, 0.40939, 0.40000, 0.41517, 0.43182, 0.44894, 0.48313, 0.50607, 0.59700, 0.77311, 1.13493, 1.82926
